driverId,q1_timing,q2_timing,q3_timing,race_id,position,qualifying_pos,prev_year_pos,season,round
ericsson,1:36.813,0,0,2014_15,17,17,0.0,2014,15
jules_bianchi,1:36.943,0,0,2014_15,20,18,22.0,2014,15
kobayashi,1:37.015,0,0,2014_15,19,19,0.0,2014,15
chilton,1:37.481,0,0,2014_15,18,21,19.0,2014,15
hamilton,1:38.759,1:38.338,1:38.513,2014_16,1,1,0.0,2014,16
rosberg,1:39.076,1:38.606,1:38.713,2014_16,2,2,0.0,2014,16
bottas,1:39.125,1:38.971,1:38.920,2014_16,3,3,0.0,2014,16
button,1:39.560,1:39.381,1:39.121,2014_16,4,4,0.0,2014,16
kvyat,1:40.074,1:39.296,1:39.277,2014_16,14,5,0.0,2014,16
kevin_magnussen,1:39.735,1:39.022,1:39.629,2014_16,5,11,0.0,2014,16
ricciardo,1:40.519,1:39.666,1:39.635,2014_16,7,6,0.0,2014,16
alonso,1:40.255,1:39.786,1:39.709,2014_16,6,7,0.0,2014,16
raikkonen,1:40.098,1:39.838,1:39.771,2014_16,9,8,0.0,2014,16
vergne,1:40.354,1:39.929,1:40.020,2014_16,13,9,0.0,2014,16
vettel,1:40.382,1:40.052,0,2014_16,8,10,0.0,2014,16
hulkenberg,1:40.273,1:40.058,0,2014_16,12,17,0.0,2014,16
perez,1:40.723,1:40.163,0,2014_16,10,12,0.0,2014,16
gutierrez,1:41.159,1:40.536,0,2014_16,15,13,0.0,2014,16
sutil,1:40.766,1:40.984,0,2014_16,16,14,0.0,2014,16
grosjean,1:42.526,1:41.397,0,2014_16,17,15,0.0,2014,16
ericsson,1:42.648,0,0,2014_16,19,16,0.0,2014,16
massa,1:43.064,0,0,2014_16,11,18,0.0,2014,16
kobayashi,1:43.166,0,0,2014_16,20,19,0.0,2014,16
maldonado,1:43.205,0,0,2014_16,18,21,0.0,2014,16
chilton,1:43.649,0,0,2014_16,21,20,0.0,2014,16
rosberg,1:38.303,1:36.290,1:36.067,2014_17,2,1,9.0,2014,17
hamilton,1:37.196,1:37.287,1:36.443,2014_17,1,2,4.0,2014,17
bottas,1:38.249,1:37.499,1:36.906,2014_17,5,3,8.0,2014,17
massa,1:37.877,1:37.347,1:37.205,2014_17,4,4,13.0,2014,17
ricciardo,1:38.814,1:37.873,1:37.244,2014_17,3,5,11.0,2014,17
alonso,1:38.349,1:38.010,1:37.610,2014_17,6,6,5.0,2014,17
button,1:38.574,1:38.024,1:37.655,2014_17,12,12,10.0,2014,17
kevin_magnussen,1:38.557,1:38.047,1:37.706,2014_17,8,7,0.0,2014,17
raikkonen,1:38.669,1:38.263,1:37.804,2014_17,13,8,0.0,2014,17
sutil,1:38.855,1:38.378,1:38.810,2014_17,18,9,22.0,2014,17
maldonado,1:38.608,1:38.467,0,2014_17,9,10,17.0,2014,17
perez,1:39.200,1:38.554,0,2014_17,17,11,7.0,2014,17
hulkenberg,1:38.931,1:38.598,0,2014_17,16,13,6.0,2014,17
kvyat,1:38.936,1:38.699,0,2014_17,15,17,0.0,2014,17
vergne,1:39.250,0,0,2014_17,10,14,12.0,2014,17
gutierrez,1:39.555,0,0,2014_17,14,15,14.0,2014,17
vettel,1:39.621,0,0,2014_17,7,18,1.0,2014,17
grosjean,1:39.679,0,0,2014_17,11,16,2.0,2014,17
rosberg,1:10.347,1:10.303,1:10.023,2014_18,1,1,5.0,2014,18
hamilton,1:10.457,1:10.712,1:10.056,2014_18,2,2,9.0,2014,18
massa,1:10.602,1:10.343,1:10.247,2014_18,3,3,7.0,2014,18
bottas,1:10.832,1:10.421,1:10.305,2014_18,10,4,21.0,2014,18
button,1:11.097,1:11.127,1:10.930,2014_18,4,5,4.0,2014,18
vettel,1:11.880,1:11.129,1:10.938,2014_18,5,6,1.0,2014,18
kevin_magnussen,1:11.134,1:11.211,1:10.969,2014_18,9,7,0.0,2014,18
alonso,1:11.558,1:11.215,1:10.977,2014_18,6,8,3.0,2014,18
ricciardo,1:11.593,1:11.208,1:11.075,2014_18,18,9,10.0,2014,18
raikkonen,1:11.193,1:11.188,1:11.099,2014_18,7,10,0.0,2014,18
gutierrez,1:11.520,1:11.591,0,2014_18,14,11,12.0,2014,18
hulkenberg,1:11.848,1:11.976,0,2014_18,8,12,8.0,2014,18
sutil,1:11.943,1:12.099,0,2014_18,16,13,13.0,2014,18
kvyat,1:11.423,0,0,2014_18,11,17,0.0,2014,18
grosjean,1:12.037,0,0,2014_18,17,14,22.0,2014,18
vergne,1:12.040,0,0,2014_18,13,15,15.0,2014,18
perez,1:12.076,0,0,2014_18,15,18,6.0,2014,18
maldonado,1:12.233,0,0,2014_18,12,16,16.0,2014,18
rosberg,1:41.308,1:41.459,1:40.480,2014_19,14,1,3.0,2014,19
hamilton,1:41.207,1:40.920,1:40.866,2014_19,1,2,7.0,2014,19
bottas,1:42.346,1:41.376,1:41.025,2014_19,3,3,15.0,2014,19
massa,1:41.475,1:41.144,1:41.119,2014_19,2,4,8.0,2014,19
kvyat,1:42.302,1:42.082,1:41.908,2014_19,20,5,0.0,2014,19
button,1:42.137,1:41.875,1:41.964,2014_19,5,6,12.0,2014,19
raikkonen,1:42.439,1:42.168,1:42.236,2014_19,10,7,22.0,2014,19
alonso,1:42.467,1:41.940,1:42.866,2014_19,9,8,5.0,2014,19
kevin_magnussen,1:42.104,1:42.198,0,2014_19,11,9,0.0,2014,19
vergne,1:42.413,1:42.207,0,2014_19,12,10,17.0,2014,19
perez,1:42.654,1:42.239,0,2014_19,7,11,9.0,2014,19
hulkenberg,1:42.444,1:42.384,0,2014_19,6,12,14.0,2014,19
sutil,1:42.746,1:43.074,0,2014_19,16,13,10.0,2014,19
grosjean,1:42.768,0,0,2014_19,13,18,4.0,2014,19
gutierrez,1:42.819,0,0,2014_19,15,14,13.0,2014,19
maldonado,1:42.860,0,0,2014_19,19,15,11.0,2014,19
kobayashi,1:44.540,0,0,2014_19,18,16,0.0,2014,19
stevens,1:45.095,0,0,2014_19,17,17,0.0,2014,19
hamilton,1:28.586,1:26.894,1:26.327,2015_1,1,1,19.0,2015,1
rosberg,1:28.906,1:27.097,1:26.921,2015_1,2,2,1.0,2015,1
massa,1:29.246,1:27.895,1:27.718,2015_1,4,3,20.0,2015,1
vettel,1:29.307,1:27.742,1:27.757,2015_1,3,4,18.0,2015,1
raikkonen,1:29.754,1:27.807,1:27.790,2015_1,12,5,7.0,2015,1
bottas,1:29.641,1:27.796,1:28.087,2015_1,18,0,5.0,2015,1
ricciardo,1:29.788,1:28.679,1:28.329,2015_1,6,6,22.0,2015,1
sainz,1:29.597,1:28.601,1:28.510,2015_1,9,7,0.0,2015,1
grosjean,1:29.537,1:28.589,1:28.560,2015_1,14,8,15.0,2015,1
maldonado,1:29.847,1:28.726,1:29.480,2015_1,15,9,16.0,2015,1
nasr,1:30.430,1:28.800,0,2015_1,5,10,0.0,2015,1
max_verstappen,1:29.248,1:28.868,0,2015_1,13,11,0.0,2015,1
kvyat,1:30.402,1:29.070,0,2015_1,16,12,9.0,2015,1
hulkenberg,1:29.651,1:29.208,0,2015_1,7,13,6.0,2015,1
perez,1:29.990,1:29.209,0,2015_1,10,14,10.0,2015,1
ericsson,1:31.376,0,0,2015_1,8,15,17.0,2015,1
button,1:31.422,0,0,2015_1,11,16,3.0,2015,1
kevin_magnussen,1:32.037,0,0,2015_1,17,17,2.0,2015,1
hamilton,1:39.269,1:41.517,1:49.834,2015_2,2,1,1.0,2015,2
vettel,1:39.814,1:39.632,1:49.908,2015_2,1,2,3.0,2015,2
rosberg,1:39.374,1:39.377,1:50.299,2015_2,3,3,2.0,2015,2
ricciardo,1:40.504,1:41.085,1:51.541,2015_2,10,4,16.0,2015,2
kvyat,1:40.546,1:41.665,1:51.951,2015_2,9,5,10.0,2015,2
max_verstappen,1:40.793,1:41.430,1:51.981,2015_2,7,6,0.0,2015,2
massa,1:40.543,1:41.230,1:52.473,2015_2,6,7,7.0,2015,2
grosjean,1:40.303,1:41.209,1:52.981,2015_2,11,10,11.0,2015,2
bottas,1:40.249,1:40.650,1:53.179,2015_2,5,8,8.0,2015,2
ericsson,1:40.340,1:41.748,1:53.261,2015_2,19,9,14.0,2015,2
raikkonen,1:40.415,1:42.173,0,2015_2,4,11,12.0,2015,2
maldonado,1:40.361,1:42.198,0,2015_2,16,12,21.0,2015,2
hulkenberg,1:40.830,1:43.023,0,2015_2,14,13,5.0,2015,2
perez,1:41.036,1:43.469,0,2015_2,13,14,22.0,2015,2
sainz,1:39.814,1:43.701,0,2015_2,8,15,0.0,2015,2
nasr,1:41.308,0,0,2015_2,12,16,0.0,2015,2
button,1:41.636,0,0,2015_2,17,17,6.0,2015,2
alonso,1:41.746,0,0,2015_2,18,18,4.0,2015,2
merhi,1:46.677,0,0,2015_2,15,19,0.0,2015,2
hamilton,1:38.285,1:36.423,1:35.782,2015_3,1,1,1.0,2015,3
rosberg,1:38.496,1:36.747,1:35.828,2015_3,2,2,2.0,2015,3
vettel,1:37.502,1:36.957,1:36.687,2015_3,3,3,5.0,2015,3
massa,1:38.433,1:37.357,1:36.954,2015_3,5,4,15.0,2015,3
bottas,1:38.014,1:37.763,1:37.143,2015_3,6,5,7.0,2015,3
raikkonen,1:37.790,1:37.109,1:37.232,2015_3,4,6,8.0,2015,3
ricciardo,1:38.534,1:37.939,1:37.540,2015_3,9,7,4.0,2015,3
grosjean,1:38.209,1:38.063,1:37.905,2015_3,7,8,21.0,2015,3
nasr,1:38.521,1:38.017,1:38.067,2015_3,8,9,0.0,2015,3
ericsson,1:38.941,1:38.127,1:38.158,2015_3,10,10,20.0,2015,3
maldonado,1:38.563,1:38.134,0,2015_3,18,11,14.0,2015,3
kvyat,1:39.051,1:38.209,0,2015_3,19,12,10.0,2015,3
max_verstappen,1:38.387,1:38.393,0,2015_3,17,13,0.0,2015,3
sainz,1:38.622,1:38.538,0,2015_3,13,14,0.0,2015,3
perez,1:38.903,1:39.290,0,2015_3,11,15,9.0,2015,3
hulkenberg,1:39.216,0,0,2015_3,20,16,6.0,2015,3
button,1:39.276,0,0,2015_3,14,17,11.0,2015,3
alonso,1:39.280,0,0,2015_3,12,18,3.0,2015,3
stevens,1:42.091,0,0,2015_3,15,19,0.0,2015,3
merhi,1:42.842,0,0,2015_3,16,20,0.0,2015,3
hamilton,1:33.928,1:32.669,1:32.571,2015_4,1,1,1.0,2015,4
vettel,1:34.919,1:33.623,1:32.982,2015_4,5,2,6.0,2015,4
rosberg,1:34.398,1:33.878,1:33.129,2015_4,3,3,2.0,2015,4
raikkonen,1:34.568,1:33.540,1:33.227,2015_4,2,4,10.0,2015,4
bottas,1:34.161,1:33.897,1:33.381,2015_4,4,5,8.0,2015,4
massa,1:34.488,1:33.551,1:33.744,2015_4,10,6,7.0,2015,4
ricciardo,1:34.691,1:34.403,1:33.832,2015_4,6,7,4.0,2015,4
hulkenberg,1:35.653,1:34.613,1:34.450,2015_4,13,8,5.0,2015,4
sainz,1:35.371,1:34.641,1:34.462,2015_4,19,9,0.0,2015,4
grosjean,1:35.007,1:34.123,1:34.484,2015_4,7,10,12.0,2015,4
perez,1:35.451,1:34.704,0,2015_4,8,11,3.0,2015,4
nasr,1:35.310,1:34.737,0,2015_4,12,12,0.0,2015,4
ericsson,1:35.438,1:35.034,0,2015_4,14,13,20.0,2015,4
alonso,1:35.205,1:35.039,0,2015_4,11,14,9.0,2015,4
max_verstappen,1:35.611,1:35.103,0,2015_4,18,15,0.0,2015,4
maldonado,1:35.677,0,0,2015_4,15,16,14.0,2015,4
kvyat,1:35.800,0,0,2015_4,9,17,11.0,2015,4
stevens,1:38.713,0,0,2015_4,16,18,0.0,2015,4
merhi,1:39.722,0,0,2015_4,17,19,0.0,2015,4
rosberg,1:26.490,1:25.166,1:24.681,2015_5,1,1,2.0,2015,5
hamilton,1:26.382,1:25.740,1:24.948,2015_5,2,2,1.0,2015,5
vettel,1:27.534,1:26.167,1:25.458,2015_5,3,3,4.0,2015,5
bottas,1:27.262,1:26.197,1:25.694,2015_5,4,4,5.0,2015,5
sainz,1:26.773,1:26.475,1:26.136,2015_5,9,5,0.0,2015,5
max_verstappen,1:27.393,1:26.441,1:26.249,2015_5,11,6,0.0,2015,5
raikkonen,1:26.637,1:26.016,1:26.414,2015_5,5,7,7.0,2015,5
kvyat,1:27.833,1:26.889,1:26.629,2015_5,10,8,14.0,2015,5
massa,1:27.165,1:26.147,1:26.757,2015_5,6,9,13.0,2015,5
ricciardo,1:27.611,1:26.692,1:26.770,2015_5,7,10,3.0,2015,5
grosjean,1:27.383,1:27.375,0,2015_5,8,11,8.0,2015,5
maldonado,1:27.281,1:27.450,0,2015_5,19,12,15.0,2015,5
alonso,1:27.941,1:27.760,0,2015_5,20,13,6.0,2015,5
button,1:27.813,1:27.854,0,2015_5,16,14,11.0,2015,5
nasr,1:27.625,1:28.005,0,2015_5,12,15,0.0,2015,5
ericsson,1:28.112,0,0,2015_5,14,16,20.0,2015,5
hulkenberg,1:28.365,0,0,2015_5,15,17,10.0,2015,5
perez,1:28.442,0,0,2015_5,13,18,9.0,2015,5
stevens,1:31.200,0,0,2015_5,17,19,0.0,2015,5
merhi,1:32.038,0,0,2015_5,18,20,0.0,2015,5
hamilton,1:16.588,1:15.864,1:15.098,2015_6,3,1,2.0,2015,6
rosberg,1:16.528,1:15.471,1:15.440,2015_6,1,2,1.0,2015,6
vettel,1:17.502,1:16.181,1:15.849,2015_6,2,3,20.0,2015,6
ricciardo,1:17.254,1:16.706,1:16.041,2015_6,5,4,3.0,2015,6
kvyat,1:16.845,1:16.453,1:16.182,2015_6,4,5,19.0,2015,6
raikkonen,1:17.660,1:16.440,1:16.427,2015_6,6,6,12.0,2015,6
perez,1:17.376,1:16.999,1:16.808,2015_6,7,7,21.0,2015,6
sainz,1:17.246,1:16.762,1:16.931,2015_6,10,0,0.0,2015,6
maldonado,1:17.630,1:16.775,1:16.946,2015_6,20,8,22.0,2015,6
max_verstappen,1:16.750,1:16.546,1:16.957,2015_6,18,9,0.0,2015,6
grosjean,1:17.767,1:17.007,0,2015_6,12,15,8.0,2015,6
button,1:17.492,1:17.093,0,2015_6,8,10,6.0,2015,6
hulkenberg,1:17.552,1:17.193,0,2015_6,11,11,5.0,2015,6
massa,1:17.679,1:17.278,0,2015_6,15,12,7.0,2015,6
alonso,1:17.778,1:26.632,0,2015_6,19,13,4.0,2015,6
nasr,1:18.101,0,0,2015_6,9,14,0.0,2015,6
bottas,1:18.434,0,0,2015_6,14,16,16.0,2015,6
ericsson,1:18.513,0,0,2015_6,13,17,11.0,2015,6
stevens,1:20.655,0,0,2015_6,17,18,0.0,2015,6
merhi,1:20.904,0,0,2015_6,16,19,0.0,2015,6
hamilton,1:15.895,1:14.661,1:14.393,2015_7,1,1,17.0,2015,7
rosberg,1:15.893,1:14.673,1:14.702,2015_7,2,2,2.0,2015,7
raikkonen,1:16.259,1:15.348,1:15.014,2015_7,4,3,10.0,2015,7
bottas,1:16.552,1:15.506,1:15.102,2015_7,3,4,7.0,2015,7
grosjean,1:15.833,1:15.187,1:15.194,2015_7,10,5,15.0,2015,7
maldonado,1:16.098,1:15.622,1:15.329,2015_7,7,6,19.0,2015,7
hulkenberg,1:16.186,1:15.706,1:15.614,2015_7,8,7,5.0,2015,7
kvyat,1:16.415,1:15.891,1:16.079,2015_7,9,8,16.0,2015,7
ricciardo,1:16.410,1:16.006,1:16.114,2015_7,13,9,1.0,2015,7
perez,1:16.827,1:15.974,1:16.338,2015_7,11,10,11.0,2015,7
sainz,1:16.611,1:16.042,0,2015_7,12,11,0.0,2015,7
max_verstappen,1:16.361,1:16.245,0,2015_7,15,19,0.0,2015,7
ericsson,1:16.796,1:16.262,0,2015_7,14,12,20.0,2015,7
alonso,1:17.012,1:16.276,0,2015_7,20,13,6.0,2015,7
nasr,1:16.968,1:16.620,0,2015_7,16,14,0.0,2015,7
vettel,1:17.344,0,0,2015_7,5,18,3.0,2015,7
massa,1:17.886,0,0,2015_7,6,15,12.0,2015,7
merhi,1:19.133,0,0,2015_7,18,16,0.0,2015,7
stevens,1:19.157,0,0,2015_7,17,17,0.0,2015,7
hamilton,1:12.218,1:09.062,1:08.455,2015_8,2,1,2.0,2015,8
rosberg,1:10.976,1:08.634,1:08.655,2015_8,1,2,1.0,2015,8
vettel,1:11.184,1:09.392,1:08.810,2015_8,4,3,21.0,2015,8
massa,1:11.830,1:09.719,1:09.192,2015_8,3,4,4.0,2015,8
hulkenberg,1:11.319,1:09.604,1:09.278,2015_8,6,5,9.0,2015,8
bottas,1:11.894,1:09.598,1:09.319,2015_8,5,6,3.0,2015,8
max_verstappen,1:11.307,1:09.631,1:09.612,2015_8,8,7,0.0,2015,8
kvyat,1:12.092,1:10.187,1:09.694,2015_8,12,15,22.0,2015,8
nasr,1:12.001,1:09.652,1:09.713,2015_8,11,8,0.0,2015,8
grosjean,1:11.821,1:09.920,0,2015_8,15,9,14.0,2015,8
maldonado,1:11.661,1:10.374,0,2015_8,7,10,12.0,2015,8
ericsson,1:12.388,1:10.426,0,2015_8,13,11,18.0,2015,8
sainz,1:11.158,1:10.465,0,2015_8,16,12,0.0,2015,8
ricciardo,1:11.973,1:10.482,0,2015_8,10,18,8.0,2015,8
alonso,1:12.508,1:10.736,0,2015_8,20,19,5.0,2015,8
perez,1:12.522,0,0,2015_8,9,13,6.0,2015,8
button,1:12.632,0,0,2015_8,17,20,11.0,2015,8
raikkonen,1:12.867,0,0,2015_8,19,14,10.0,2015,8
merhi,1:14.071,0,0,2015_8,14,16,0.0,2015,8
stevens,1:15.368,0,0,2015_8,18,17,0.0,2015,8
hamilton,1:33.796,1:33.068,1:32.248,2015_9,1,1,1.0,2015,9
rosberg,1:33.475,1:32.737,1:32.361,2015_9,2,2,18.0,2015,9
massa,1:34.542,1:33.707,1:33.085,2015_9,4,3,21.0,2015,9
bottas,1:34.171,1:33.020,1:33.149,2015_9,5,4,2.0,2015,9
raikkonen,1:33.426,1:33.911,1:33.379,2015_9,8,5,22.0,2015,9
vettel,1:33.562,1:33.641,1:33.547,2015_9,3,6,5.0,2015,9
kvyat,1:34.422,1:33.520,1:33.636,2015_9,6,7,9.0,2015,9
sainz,1:34.641,1:34.071,1:33.649,2015_9,14,8,0.0,2015,9
hulkenberg,1:34.594,1:33.693,1:33.673,2015_9,7,9,8.0,2015,9
ricciardo,1:34.272,1:33.749,1:33.943,2015_9,15,10,3.0,2015,9
perez,1:34.250,1:34.268,0,2015_9,9,11,11.0,2015,9
grosjean,1:34.646,1:34.430,0,2015_9,17,12,12.0,2015,9
max_verstappen,1:34.819,1:34.502,0,2015_9,16,13,0.0,2015,9
maldonado,1:34.877,1:34.511,0,2015_9,18,14,17.0,2015,9
ericsson,1:34.643,1:34.868,0,2015_9,11,15,19.0,2015,9
nasr,1:34.888,0,0,2015_9,20,16,0.0,2015,9
alonso,1:34.959,0,0,2015_9,10,17,6.0,2015,9
button,1:35.207,0,0,2015_9,19,18,4.0,2015,9
stevens,1:37.364,0,0,2015_9,13,19,0.0,2015,9
merhi,1:39.377,0,0,2015_9,12,20,0.0,2015,9
hamilton,1:22.890,1:22.285,1:22.020,2015_10,6,1,3.0,2015,10
rosberg,1:22.979,1:22.775,1:22.595,2015_10,8,2,4.0,2015,10
vettel,1:23.312,1:23.168,1:22.739,2015_10,1,3,7.0,2015,10
ricciardo,1:24.408,1:23.230,1:22.774,2015_10,3,4,1.0,2015,10
raikkonen,1:23.596,1:23.460,1:23.020,2015_10,18,5,6.0,2015,10
bottas,1:23.649,1:23.555,1:23.222,2015_10,13,6,8.0,2015,10
kvyat,1:23.587,1:23.597,1:23.332,2015_10,2,7,14.0,2015,10
massa,1:23.895,1:23.598,1:23.537,2015_10,12,8,5.0,2015,10
max_verstappen,1:24.032,1:23.781,1:23.679,2015_10,4,9,0.0,2015,10
grosjean,1:24.242,1:23.805,1:24.181,2015_10,7,10,21.0,2015,10
hulkenberg,1:24.115,1:23.826,0,2015_10,20,11,20.0,2015,10
sainz,1:24.623,1:23.869,0,2015_10,17,12,0.0,2015,10
perez,1:24.444,1:24.461,0,2015_10,19,13,19.0,2015,10
maldonado,1:23.895,1:24.609,0,2015_10,14,14,13.0,2015,10
alonso,1:24.563,0,0,2015_10,5,15,2.0,2015,10
button,1:24.739,0,0,2015_10,9,16,10.0,2015,10
ericsson,1:24.843,0,0,2015_10,10,17,22.0,2015,10
nasr,1:24.997,0,0,2015_10,11,18,0.0,2015,10
merhi,1:27.416,0,0,2015_10,15,19,0.0,2015,10
stevens,1:27.949,0,0,2015_10,16,20,0.0,2015,10
hamilton,1:48.908,1:48.024,1:47.197,2015_11,1,1,19.0,2015,11
rosberg,1:48.923,1:47.955,1:47.655,2015_11,2,2,2.0,2015,11
bottas,1:49.026,1:49.044,1:48.537,2015_11,9,3,3.0,2015,11
grosjean,1:49.353,1:48.981,1:48.561,2015_11,3,9,20.0,2015,11
perez,1:49.006,1:48.792,1:48.599,2015_11,5,4,8.0,2015,11
ricciardo,1:49.664,1:49.042,1:48.639,2015_11,18,5,1.0,2015,11
massa,1:49.688,1:48.806,1:48.685,2015_11,6,6,13.0,2015,11
maldonado,1:49.568,1:48.956,1:48.754,2015_11,19,7,21.0,2015,11
vettel,1:49.264,1:48.761,1:48.825,2015_11,12,8,5.0,2015,11
sainz,1:49.109,1:49.065,1:49.771,2015_11,17,10,0.0,2015,11
hulkenberg,1:49.499,1:49.121,0,2015_11,20,11,10.0,2015,11
kvyat,1:49.469,1:49.228,0,2015_11,4,12,9.0,2015,11
ericsson,1:49.523,1:49.586,0,2015_11,10,13,17.0,2015,11
raikkonen,1:49.288,0,0,2015_11,7,16,4.0,2015,11
max_verstappen,1:49.831,0,0,2015_11,8,18,0.0,2015,11
nasr,1:49.952,0,0,2015_11,11,14,0.0,2015,11
button,1:50.978,0,0,2015_11,14,19,6.0,2015,11
alonso,1:51.420,0,0,2015_11,13,20,7.0,2015,11
stevens,1:52.948,0,0,2015_11,16,15,0.0,2015,11
merhi,1:53.099,0,0,2015_11,15,17,0.0,2015,11
hamilton,1:24.251,1:23.383,1:23.397,2015_12,1,1,1.0,2015,12
raikkonen,1:24.662,1:23.757,1:23.631,2015_12,5,2,9.0,2015,12
vettel,1:24.989,1:23.577,1:23.685,2015_12,2,3,6.0,2015,12
rosberg,1:24.609,1:23.864,1:23.703,2015_12,17,4,2.0,2015,12
massa,1:25.184,1:23.983,1:23.940,2015_12,3,5,3.0,2015,12
bottas,1:24.979,1:24.313,1:24.127,2015_12,4,6,4.0,2015,12
perez,1:24.801,1:24.379,1:24.626,2015_12,6,7,7.0,2015,12
grosjean,1:25.144,1:24.448,1:25.054,2015_12,19,8,16.0,2015,12
hulkenberg,1:24.937,1:24.510,1:25.317,2015_12,7,9,12.0,2015,12
ericsson,1:25.122,1:24.457,1:26.214,2015_12,9,12,20.0,2015,12
maldonado,1:25.429,1:24.525,0,2015_12,20,10,14.0,2015,12
nasr,1:25.121,1:24.898,0,2015_12,13,17,0.0,2015,12
sainz,1:25.410,1:25.618,0,2015_12,11,17,0.0,2015,12
kvyat,1:25.742,1:25.796,0,2015_12,10,18,11.0,2015,12
ricciardo,1:25.633,0,0,2015_12,8,19,5.0,2015,12
button,1:26.058,0,0,2015_12,14,15,8.0,2015,12
alonso,1:26.154,0,0,2015_12,18,16,21.0,2015,12
stevens,1:27.731,0,0,2015_12,15,13,0.0,2015,12
merhi,1:27.912,0,0,2015_12,16,14,0.0,2015,12
max_verstappen,0,0,0,2015_12,12,20,0.0,2015,12
vettel,1:46.017,1:44.743,1:43.885,2015_13,1,1,2.0,2015,13
ricciardo,1:46.166,1:45.291,1:44.428,2015_13,2,2,3.0,2015,13
raikkonen,1:46.467,1:45.140,1:44.667,2015_13,3,3,8.0,2015,13
kvyat,1:45.340,1:44.979,1:44.745,2015_13,6,4,14.0,2015,13
hamilton,1:45.765,1:45.650,1:45.300,2015_13,18,5,1.0,2015,13
rosberg,1:46.201,1:45.653,1:45.415,2015_13,4,6,21.0,2015,13
bottas,1:46.231,1:45.887,1:45.676,2015_13,5,7,11.0,2015,13
max_verstappen,1:46.483,1:45.635,1:45.798,2015_13,8,8,0.0,2015,13
massa,1:46.879,1:45.701,1:46.077,2015_13,19,9,5.0,2015,13
grosjean,1:46.860,1:45.805,1:46.413,2015_13,13,10,13.0,2015,13
hulkenberg,1:46.669,1:46.305,0,2015_13,20,11,9.0,2015,13
alonso,1:46.600,1:46.328,0,2015_13,17,12,4.0,2015,13
perez,1:46.576,1:46.385,0,2015_13,7,13,7.0,2015,13
sainz,1:46.465,1:46.894,0,2015_13,9,14,0.0,2015,13
button,1:45.891,1:47.019,0,2015_13,16,15,18.0,2015,13
nasr,1:46.965,0,0,2015_13,10,16,0.0,2015,13
ericsson,1:47.088,0,0,2015_13,11,17,15.0,2015,13
maldonado,1:47.323,0,0,2015_13,12,18,12.0,2015,13
stevens,1:51.021,0,0,2015_13,15,19,0.0,2015,13
rossi,1:51.523,0,0,2015_13,14,20,0.0,2015,13
rosberg,1:33.015,1:32.632,1:32.584,2015_14,2,1,2.0,2015,14
hamilton,1:32.844,1:32.789,1:32.660,2015_14,1,2,1.0,2015,14
bottas,1:34.326,1:33.416,1:33.024,2015_14,5,3,6.0,2015,14
vettel,1:34.431,1:33.844,1:33.245,2015_14,3,4,3.0,2015,14
massa,1:34.744,1:33.377,1:33.337,2015_14,17,5,7.0,2015,14
raikkonen,1:34.171,1:33.361,1:33.347,2015_14,4,6,12.0,2015,14
ricciardo,1:34.399,1:34.153,1:33.497,2015_14,15,7,4.0,2015,14
grosjean,1:34.398,1:34.278,1:33.967,2015_14,7,8,15.0,2015,14
perez,1:35.001,1:34.174,0,2015_14,12,9,10.0,2015,14
kvyat,1:34.646,1:34.201,0,2015_14,13,20,11.0,2015,14
hulkenberg,1:35.328,1:34.390,0,2015_14,6,13,8.0,2015,14
sainz,1:34.873,1:34.453,0,2015_14,10,10,0.0,2015,14
maldonado,1:34.796,1:34.497,0,2015_14,8,11,16.0,2015,14
alonso,1:35.467,1:34.785,0,2015_14,11,12,22.0,2015,14
max_verstappen,1:34.522,0,0,2015_14,9,17,0.0,2015,14
button,1:35.664,0,0,2015_14,16,14,5.0,2015,14
ericsson,1:35.673,0,0,2015_14,14,15,17.0,2015,14
nasr,1:35.760,0,0,2015_14,20,16,0.0,2015,14
stevens,1:38.783,0,0,2015_14,19,18,0.0,2015,14
rossi,1:47.114,0,0,2015_14,18,19,0.0,2015,14
rosberg,1:38.343,1:37.500,1:37.113,2015_15,18,1,2.0,2015,15
hamilton,1:38.558,1:37.672,1:37.433,2015_15,1,2,1.0,2015,15
bottas,1:38.448,1:38.194,1:37.912,2015_15,12,3,3.0,2015,15
vettel,1:38.598,1:38.402,1:37.965,2015_15,2,4,8.0,2015,15
raikkonen,1:39.207,1:38.224,1:38.348,2015_15,8,5,9.0,2015,15
hulkenberg,1:39.250,1:38.727,1:38.659,2015_15,19,6,12.0,2015,15
perez,1:39.617,1:38.914,1:38.691,2015_15,3,7,10.0,2015,15
grosjean,1:39.056,1:38.754,1:38.787,2015_15,17,8,17.0,2015,15
max_verstappen,1:39.411,1:39.119,1:38.924,2015_15,10,9,0.0,2015,15
ricciardo,1:39.574,1:39.005,1:39.728,2015_15,15,10,7.0,2015,15
kvyat,1:39.580,1:39.214,0,2015_15,5,11,14.0,2015,15
nasr,1:40.042,1:39.323,0,2015_15,6,12,0.0,2015,15
button,1:39.739,1:39.763,0,2015_15,9,13,4.0,2015,15
maldonado,1:39.724,1:39.811,0,2015_15,7,14,18.0,2015,15
massa,1:38.926,1:39.895,0,2015_15,4,15,11.0,2015,15
alonso,1:40.144,0,0,2015_15,11,19,6.0,2015,15
