,driverId,race_id,q1_timing,q2_timing,q3_timing,position,qualifying_pos,prev_year_pos,season,round
4441,resta,2011_13,1:24.574,1:24.163,0,8,11,0.0,2011,13
4442,sutil,2011_13,1:24.595,1:24.209,0,19,12,16.0,2011,13
4443,barrichello,2011_13,1:24.975,1:24.648,0,12,13,10.0,2011,13
4444,maldonado,2011_13,1:24.798,1:24.726,0,11,14,0.0,2011,13
4445,perez,2011_13,1:25.113,1:24.845,0,17,15,0.0,2011,13
4446,buemi,2011_13,1:25.164,1:24.932,0,10,16,11.0,2011,13
4447,kobayashi,2011_13,1:24.879,1:25.065,0,18,17,24.0,2011,13
4448,alguersuari,2011_13,1:25.334,0,0,7,18,15.0,2011,13
4449,trulli,2011_13,1:26.647,0,0,14,19,21.0,2011,13
4450,kovalainen,2011_13,1:27.184,0,0,13,20,18.0,2011,13
4451,glock,2011_13,1:27.591,0,0,15,21,17.0,2011,13
4452,ambrosio,2011_13,1:27.609,0,0,21,22,0.0,2011,13
4453,ricciardo,2011_13,1:28.054,0,0,16,23,0.0,2011,13
4454,liuzzi,2011_13,1:28.231,0,0,24,24,12.0,2011,13
4455,vettel,2011_14,1:46.397,1:44.931,1:44.381,1,1,2.0,2011,14
4456,webber,2011_14,1:47.332,1:45.651,1:44.732,3,2,3.0,2011,14
4457,button,2011_14,1:46.956,1:45.472,1:44.804,2,3,4.0,2011,14
4458,hamilton,2011_14,1:47.014,1:46.829,1:44.809,5,4,19.0,2011,14
4459,alonso,2011_14,1:47.054,1:45.779,1:44.874,4,5,1.0,2011,14
4460,massa,2011_14,1:47.945,1:45.955,1:45.800,9,6,8.0,2011,14
4461,rosberg,2011_14,1:47.688,1:46.405,1:46.013,7,7,5.0,2011,14
4462,michael_schumacher,2011_14,1:48.819,1:46.043,0,23,8,13.0,2011,14
4463,sutil,2011_14,1:47.952,1:47.093,0,8,9,9.0,2011,14
4464,resta,2011_14,1:48.022,1:47.486,0,6,10,0.0,2011,14
4465,perez,2011_14,1:47.717,1:47.616,0,10,11,0.0,2011,14
4466,barrichello,2011_14,1:48.061,1:48.082,0,13,12,6.0,2011,14
4467,maldonado,2011_14,1:49.710,1:48.270,0,11,13,0.0,2011,14
4468,buemi,2011_14,1:48.753,1:48.634,0,12,14,14.0,2011,14
4469,bruno_senna,2011_14,1:48.861,1:48.662,0,15,15,22.0,2011,14
4470,alguersuari,2011_14,1:49.588,1:49.862,0,21,16,12.0,2011,14
4471,kobayashi,2011_14,1:48.054,0,0,14,17,21.0,2011,14
4472,petrov,2011_14,1:49.835,0,0,17,18,11.0,2011,14
4473,kovalainen,2011_14,1:50.948,0,0,16,19,16.0,2011,14
4474,trulli,2011_14,1:51.012,0,0,22,20,23.0,2011,14
4475,glock,2011_14,1:52.154,0,0,24,21,17.0,2011,14
4476,ambrosio,2011_14,1:52.363,0,0,18,22,0.0,2011,14
4477,ricciardo,2011_14,1:52.404,0,0,19,23,0.0,2011,14
4478,liuzzi,2011_14,1:52.810,0,0,20,24,24.0,2011,14
4479,vettel,2011_15,1:33.051,1:31.424,1:30.466,3,1,1.0,2011,15
4480,button,2011_15,1:32.947,1:31.434,1:30.475,1,2,4.0,2011,15
4481,hamilton,2011_15,1:32.843,1:31.139,1:30.617,5,3,5.0,2011,15
4482,massa,2011_15,1:33.235,1:31.909,1:30.804,7,4,21.0,2011,15
4483,alonso,2011_15,1:32.817,1:31.612,1:30.886,2,5,3.0,2011,15
4484,webber,2011_15,1:33.135,1:31.576,1:31.156,4,6,2.0,2011,15
4485,michael_schumacher,2011_15,1:33.748,1:32.116,0,6,8,6.0,2011,15
4486,bruno_senna,2011_15,1:33.359,1:32.297,0,16,9,15.0,2011,15
4487,petrov,2011_15,1:32.877,1:32.245,0,9,10,22.0,2011,15
4488,kobayashi,2011_15,1:32.626,1:32.380,0,13,7,7.0,2011,15
4489,sutil,2011_15,1:32.761,1:32.463,0,11,11,18.0,2011,15
4490,resta,2011_15,1:33.499,1:32.746,0,12,12,0.0,2011,15
4491,barrichello,2011_15,1:33.921,1:33.079,0,17,13,9.0,2011,15
4492,maldonado,2011_15,1:33.781,1:33.224,0,14,14,0.0,2011,15
4493,buemi,2011_15,1:33.064,1:33.227,0,24,15,10.0,2011,15
4494,alguersuari,2011_15,1:35.111,1:33.427,0,15,16,11.0,2011,15
4495,perez,2011_15,1:34.704,0,0,8,17,0.0,2011,15
4496,kovalainen,2011_15,1:35.454,0,0,18,18,12.0,2011,15
4497,trulli,2011_15,1:35.514,0,0,19,19,13.0,2011,15
4498,ambrosio,2011_15,1:36.439,0,0,21,20,0.0,2011,15
4499,glock,2011_15,1:36.507,0,0,20,21,14.0,2011,15
4500,ricciardo,2011_15,1:37.846,0,0,22,22,0.0,2011,15
4501,rosberg,2011_15,0,0,0,10,23,17.0,2011,15
4502,liuzzi,2011_15,0,0,0,23,24,23.0,2011,15
4503,hamilton,2011_16,1:37.525,1:36.526,1:35.820,2,1,2.0,2011,16
4504,vettel,2011_16,1:39.093,1:37.285,1:36.042,1,2,17.0,2011,16
4505,button,2011_16,1:37.929,1:37.302,1:36.126,4,3,12.0,2011,16
4506,webber,2011_16,1:39.071,1:37.292,1:36.468,3,4,23.0,2011,16
4507,massa,2011_16,1:38.670,1:37.313,1:36.831,6,5,3.0,2011,16
4508,alonso,2011_16,1:38.393,1:37.352,1:36.980,5,6,1.0,2011,16
4509,rosberg,2011_16,1:38.426,1:37.892,1:37.754,8,7,24.0,2011,16
4510,petrov,2011_16,1:38.378,1:38.186,1:38.124,23,8,18.0,2011,16
4511,resta,2011_16,1:38.549,1:38.254,0,10,9,0.0,2011,16
4512,sutil,2011_16,1:38.789,1:38.219,0,11,10,16.0,2011,16
4513,alguersuari,2011_16,1:39.392,1:38.315,0,7,11,11.0,2011,16
4514,michael_schumacher,2011_16,1:38.502,1:38.354,0,24,12,4.0,2011,16
4515,buemi,2011_16,1:39.352,1:38.508,0,9,13,20.0,2011,16
4516,kobayashi,2011_16,1:39.464,1:38.775,0,15,14,8.0,2011,16
4517,bruno_senna,2011_16,1:39.316,1:38.791,0,13,15,14.0,2011,16
4518,maldonado,2011_16,1:39.436,1:39.189,0,22,16,0.0,2011,16
4519,perez,2011_16,1:39.097,1:39.443,0,16,17,0.0,2011,16
4520,barrichello,2011_16,1:39.538,0,0,12,18,7.0,2011,16
4521,kovalainen,2011_16,1:40.522,0,0,14,19,13.0,2011,16
4522,trulli,2011_16,1:41.101,0,0,17,20,22.0,2011,16
4523,glock,2011_16,1:42.091,0,0,18,21,19.0,2011,16
4524,ambrosio,2011_16,1:43.483,0,0,20,22,0.0,2011,16
4525,liuzzi,2011_16,1:43.758,0,0,21,23,6.0,2011,16
4526,ricciardo,2011_16,0,0,0,19,24,0.0,2011,16
4527,vettel,2011_17,1:26.218,1:24.657,1:24.178,1,1,0.0,2011,17
4528,hamilton,2011_17,1:26.563,1:25.019,1:24.474,7,5,0.0,2011,17
4529,webber,2011_17,1:26.473,1:25.282,1:24.508,4,2,0.0,2011,17
4530,alonso,2011_17,1:26.774,1:25.158,1:24.519,3,3,0.0,2011,17
4531,button,2011_17,1:26.225,1:25.299,1:24.950,2,4,0.0,2011,17
4532,massa,2011_17,1:27.012,1:25.522,1:25.122,20,6,0.0,2011,17
4533,rosberg,2011_17,1:26.364,1:25.555,1:25.451,6,7,0.0,2011,17
4534,sutil,2011_17,1:26.271,1:26.140,0,9,8,0.0,2011,17
4535,buemi,2011_17,1:26.608,1:26.161,0,21,9,0.0,2011,17
4536,alguersuari,2011_17,1:26.557,1:26.319,0,8,10,0.0,2011,17
4537,petrov,2011_17,1:26.189,1:26.319,0,11,16,0.0,2011,17
4538,michael_schumacher,2011_17,1:26.790,1:26.337,0,5,11,0.0,2011,17
4539,resta,2011_17,1:26.864,1:26.503,0,13,12,0.0,2011,17
4540,maldonado,2011_17,1:26.829,1:26.537,0,22,13,0.0,2011,17
4541,bruno_senna,2011_17,1:26.766,1:26.651,0,12,14,0.0,2011,17
4542,barrichello,2011_17,1:27.479,1:27.247,0,15,15,0.0,2011,17
4543,perez,2011_17,1:27.249,1:27.562,0,10,20,0.0,2011,17
4544,kobayashi,2011_17,1:27.876,0,0,24,17,0.0,2011,17
4545,kovalainen,2011_17,1:28.565,0,0,14,18,0.0,2011,17
4546,trulli,2011_17,1:28.752,0,0,19,19,0.0,2011,17
4547,ricciardo,2011_17,1:30.216,0,0,18,23,0.0,2011,17
4548,karthikeyan,2011_17,1:30.238,0,0,17,24,0.0,2011,17
4549,ambrosio,2011_17,1:30.866,0,0,16,21,0.0,2011,17
4550,glock,2011_17,1:34.046,0,0,23,22,0.0,2011,17
4551,vettel,2011_18,1:40.478,1:38.516,1:38.481,24,1,1.0,2011,18
4552,hamilton,2011_18,1:39.782,1:38.434,1:38.622,1,2,2.0,2011,18
4553,button,2011_18,1:40.227,1:39.097,1:38.631,3,3,3.0,2011,18
4554,webber,2011_18,1:40.167,1:38.821,1:38.858,4,4,8.0,2011,18
4555,alonso,2011_18,1:41.380,1:39.058,1:39.058,2,5,7.0,2011,18
4556,massa,2011_18,1:41.592,1:39.623,1:39.695,5,6,10.0,2011,18
4557,rosberg,2011_18,1:41.120,1:39.420,1:39.773,6,7,4.0,2011,18
4558,michael_schumacher,2011_18,1:42.605,1:40.554,1:40.662,7,8,23.0,2011,18
4559,sutil,2011_18,1:40.595,1:40.205,1:40.768,8,9,13.0,2011,18
4560,resta,2011_18,1:41.064,1:40.414,0,9,10,0.0,2011,18
4561,perez,2011_18,1:41.311,1:40.874,0,11,11,0.0,2011,18
4562,petrov,2011_18,1:40.955,1:40.919,0,13,12,6.0,2011,18
4563,buemi,2011_18,1:41.737,1:41.009,0,22,13,15.0,2011,18
4564,bruno_senna,2011_18,1:41.391,1:41.079,0,16,14,19.0,2011,18
4565,alguersuari,2011_18,1:41.386,1:41.162,0,15,15,9.0,2011,18
4566,kobayashi,2011_18,1:41.613,1:41.240,0,10,16,14.0,2011,18
4567,maldonado,2011_18,1:42.258,1:41.760,0,14,23,0.0,2011,18
4568,kovalainen,2011_18,1:42.979,0,0,17,17,17.0,2011,18
4569,trulli,2011_18,1:43.884,0,0,18,18,21.0,2011,18
4570,glock,2011_18,1:44.515,0,0,19,19,22.0,2011,18
4571,ricciardo,2011_18,1:44.641,0,0,21,20,0.0,2011,18
4572,ambrosio,2011_18,1:44.699,0,0,23,21,0.0,2011,18
4573,liuzzi,2011_18,1:45.159,0,0,20,22,24.0,2011,18
4574,vettel,2011_19,1:13.664,1:12.446,1:11.918,2,1,1.0,2011,19
4575,webber,2011_19,1:13.467,1:12.658,1:12.099,1,2,2.0,2011,19
4576,button,2011_19,1:13.281,1:12.820,1:12.283,3,3,5.0,2011,19
4577,hamilton,2011_19,1:13.361,1:12.811,1:12.480,22,4,4.0,2011,19
4578,alonso,2011_19,1:13.969,1:12.870,1:12.591,4,5,3.0,2011,19
4579,rosberg,2011_19,1:14.083,1:12.569,1:13.050,7,6,6.0,2011,19
4580,massa,2011_19,1:14.269,1:13.291,1:13.068,5,7,15.0,2011,19
4581,sutil,2011_19,1:13.480,1:13.261,1:13.298,6,8,12.0,2011,19
4582,bruno_senna,2011_19,1:14.453,1:13.300,1:13.761,17,9,21.0,2011,19
4583,michael_schumacher,2011_19,1:13.694,1:13.571,0,15,10,7.0,2011,19
4584,resta,2011_19,1:13.733,1:13.584,0,8,11,0.0,2011,19
4585,barrichello,2011_19,1:14.117,1:13.801,0,14,12,14.0,2011,19
4586,alguersuari,2011_19,1:14.225,1:13.804,0,11,13,11.0,2011,19
4587,buemi,2011_19,1:14.500,1:13.919,0,12,14,13.0,2011,19
4588,petrov,2011_19,1:13.859,1:14.053,0,10,15,16.0,2011,19
4589,kobayashi,2011_19,1:14.571,1:14.129,0,9,16,10.0,2011,19
4590,perez,2011_19,1:14.430,1:14.182,0,13,17,0.0,2011,19
4591,maldonado,2011_19,1:14.625,0,0,23,18,0.0,2011,19
4592,kovalainen,2011_19,1:15.068,0,0,16,19,18.0,2011,19
4593,trulli,2011_19,1:15.358,0,0,18,20,19.0,2011,19
4594,liuzzi,2011_19,1:16.631,0,0,21,21,24.0,2011,19
4595,ricciardo,2011_19,1:16.890,0,0,20,22,0.0,2011,19
4596,ambrosio,2011_19,1:17.019,0,0,19,23,0.0,2011,19
4597,glock,2011_19,1:17.060,0,0,24,24,20.0,2011,19
4598,hamilton,2012_1,1:26.800,1:25.626,1:24.922,3,1,2.0,2012,1
4599,button,2012_1,1:26.832,1:25.663,1:25.074,1,2,6.0,2012,1
4600,grosjean,2012_1,1:26.498,1:25.845,1:25.302,21,3,0.0,2012,1
4601,michael_schumacher,2012_1,1:26.586,1:25.571,1:25.336,20,4,19.0,2012,1
4602,webber,2012_1,1:27.117,1:26.597,1:25.651,4,5,5.0,2012,1
4603,vettel,2012_1,1:26.773,1:25.982,1:25.668,2,6,1.0,2012,1
4604,rosberg,2012_1,1:26.763,1:25.469,1:25.686,12,7,17.0,2012,1
4605,maldonado,2012_1,1:26.803,1:26.206,1:25.908,13,8,20.0,2012,1
4606,hulkenberg,2012_1,1:27.464,1:26.314,1:26.451,22,9,0.0,2012,1
4607,ricciardo,2012_1,1:27.024,1:26.319,0,9,10,0.0,2012,1
4608,vergne,2012_1,1:26.493,1:26.429,0,11,11,0.0,2012,1
4609,alonso,2012_1,1:26.688,1:26.494,0,5,12,4.0,2012,1
4610,kobayashi,2012_1,1:26.182,1:26.590,0,6,13,21.0,2012,1
4611,bruno_senna,2012_1,1:27.004,1:26.663,0,16,14,0.0,2012,1
4612,resta,2012_1,1:27.469,1:27.086,0,10,15,10.0,2012,1
4613,massa,2012_1,1:27.633,1:27.497,0,17,16,7.0,2012,1
4614,perez,2012_1,1:26.596,0,0,8,22,22.0,2012,1
4615,raikkonen,2012_1,1:27.758,0,0,7,17,0.0,2012,1
4616,kovalainen,2012_1,1:28.679,0,0,18,18,18.0,2012,1
4617,petrov,2012_1,1:29.018,0,0,19,19,3.0,2012,1
4618,glock,2012_1,1:30.923,0,0,14,20,15.0,2012,1
4619,pic,2012_1,1:31.670,0,0,15,21,0.0,2012,1
4620,rosa,2012_1,1:33.495,0,0,23,0,0.0,2012,1
4621,karthikeyan,2012_1,1:33.643,0,0,24,0,24.0,2012,1
4622,hamilton,2012_2,1:37.813,1:37.106,1:36.219,3,1,8.0,2012,2
4623,button,2012_2,1:37.575,1:36.928,1:36.368,14,2,2.0,2012,2
4624,michael_schumacher,2012_2,1:37.517,1:37.017,1:36.391,10,3,9.0,2012,2
4625,webber,2012_2,1:37.172,1:37.375,1:36.461,4,4,4.0,2012,2
4626,raikkonen,2012_2,1:37.961,1:36.715,1:36.461,5,10,0.0,2012,2
4627,vettel,2012_2,1:38.102,1:37.419,1:36.634,11,5,1.0,2012,2
4628,grosjean,2012_2,1:38.058,1:37.338,1:36.658,24,6,0.0,2012,2
4629,rosberg,2012_2,1:37.696,1:36.996,1:36.664,13,7,12.0,2012,2
4630,alonso,2012_2,1:38.151,1:37.379,1:37.566,1,8,6.0,2012,2
4631,perez,2012_2,1:37.933,1:37.477,1:37.698,2,9,21.0,2012,2
4632,maldonado,2012_2,1:37.789,1:37.589,0,19,11,24.0,2012,2
4633,massa,2012_2,1:38.381,1:37.731,0,15,12,5.0,2012,2
4634,bruno_senna,2012_2,1:38.437,1:37.841,0,6,13,0.0,2012,2
4635,resta,2012_2,1:38.325,1:37.877,0,7,14,10.0,2012,2
4636,ricciardo,2012_2,1:38.419,1:37.883,0,12,15,0.0,2012,2
4637,hulkenberg,2012_2,1:38.303,1:37.890,0,9,16,0.0,2012,2
4638,kobayashi,2012_2,1:38.372,1:38.069,0,23,17,7.0,2012,2
4639,vergne,2012_2,1:39.077,0,0,8,18,0.0,2012,2
4640,kovalainen,2012_2,1:39.306,0,0,18,24,15.0,2012,2
4641,petrov,2012_2,1:39.567,0,0,16,19,17.0,2012,2
4642,glock,2012_2,1:40.903,0,0,17,20,16.0,2012,2
4643,pic,2012_2,1:41.250,0,0,20,21,0.0,2012,2
4644,rosa,2012_2,1:42.914,0,0,22,22,0.0,2012,2
4645,karthikeyan,2012_2,1:43.655,0,0,21,23,23.0,2012,2
4646,rosberg,2012_3,1:36.875,1:35.725,1:35.121,1,1,5.0,2012,3
4647,hamilton,2012_3,1:36.763,1:35.902,1:35.626,3,7,1.0,2012,3
4648,michael_schumacher,2012_3,1:36.797,1:35.794,1:35.691,24,2,8.0,2012,3
4649,kobayashi,2012_3,1:36.863,1:35.853,1:35.784,10,3,10.0,2012,3
4650,raikkonen,2012_3,1:36.850,1:35.921,1:35.898,14,4,0.0,2012,3
4651,button,2012_3,1:36.746,1:35.942,1:36.191,2,5,4.0,2012,3
4652,webber,2012_3,1:36.682,1:35.700,1:36.290,4,6,3.0,2012,3
4653,perez,2012_3,1:36.198,1:35.831,1:36.524,11,8,17.0,2012,3
4654,alonso,2012_3,1:36.292,1:35.982,1:36.622,9,9,7.0,2012,3
4655,grosjean,2012_3,1:36.343,1:35.903,0,6,10,0.0,2012,3
4656,vettel,2012_3,1:36.911,1:36.031,0,5,11,2.0,2012,3
4657,massa,2012_3,1:36.556,1:36.255,0,13,12,6.0,2012,3
4658,maldonado,2012_3,1:36.528,1:36.283,0,8,13,18.0,2012,3
4659,bruno_senna,2012_3,1:36.674,1:36.289,0,7,14,0.0,2012,3
4660,resta,2012_3,1:36.639,1:36.317,0,12,15,11.0,2012,3
4661,hulkenberg,2012_3,1:36.921,1:36.745,0,15,16,0.0,2012,3
4662,ricciardo,2012_3,1:36.933,1:36.956,0,17,17,0.0,2012,3
4663,vergne,2012_3,1:37.714,0,0,16,24,0.0,2012,3
4664,kovalainen,2012_3,1:38.463,0,0,23,18,16.0,2012,3
4665,petrov,2012_3,1:38.677,0,0,18,19,9.0,2012,3
4666,glock,2012_3,1:39.282,0,0,19,20,21.0,2012,3
4667,pic,2012_3,1:39.717,0,0,20,21,0.0,2012,3
4668,rosa,2012_3,1:40.411,0,0,21,22,0.0,2012,3
4669,karthikeyan,2012_3,1:41.000,0,0,22,23,23.0,2012,3
4670,vettel,2012_4,1:34.308,1:33.527,1:32.422,1,1,0.0,2012,4
4671,hamilton,2012_4,1:34.813,1:33.209,1:32.520,8,2,0.0,2012,4
4672,webber,2012_4,1:34.015,1:33.311,1:32.637,4,3,0.0,2012,4
4673,button,2012_4,1:34.792,1:33.416,1:32.711,18,4,0.0,2012,4
4674,rosberg,2012_4,1:34.588,1:33.219,1:32.821,5,5,0.0,2012,4
4675,ricciardo,2012_4,1:33.988,1:33.556,1:32.912,15,6,0.0,2012,4
4676,grosjean,2012_4,1:34.041,1:33.246,1:33.008,3,7,0.0,2012,4
4677,perez,2012_4,1:33.814,1:33.660,1:33.394,11,8,0.0,2012,4
4678,alonso,2012_4,1:34.760,1:33.403,0,7,9,0.0,2012,4
4679,resta,2012_4,1:36.624,1:33.510,0,6,10,0.0,2012,4
4680,raikkonen,2012_4,1:34.552,1:33.789,0,2,11,0.0,2012,4
4681,kobayashi,2012_4,1:34.131,1:33.806,0,13,12,0.0,2012,4
4682,hulkenberg,2012_4,1:34.601,1:33.807,0,12,13,0.0,2012,4
4683,massa,2012_4,1:34.372,1:33.912,0,9,14,0.0,2012,4
4684,bruno_senna,2012_4,1:34.466,1:34.017,0,22,15,0.0,2012,4
4685,kovalainen,2012_4,1:34.852,1:36.132,0,17,16,0.0,2012,4
4686,maldonado,2012_4,1:34.639,0,0,23,21,0.0,2012,4
4687,michael_schumacher,2012_4,1:34.865,0,0,10,22,0.0,2012,4
4688,vergne,2012_4,1:35.014,0,0,14,17,0.0,2012,4
4689,petrov,2012_4,1:35.823,0,0,16,18,0.0,2012,4
4690,pic,2012_4,1:37.683,0,0,24,19,0.0,2012,4
4691,rosa,2012_4,1:37.883,0,0,20,20,0.0,2012,4
4692,glock,2012_4,1:37.905,0,0,19,23,0.0,2012,4
4693,karthikeyan,2012_4,1:38.314,0,0,21,24,0.0,2012,4
4694,hamilton,2012_5,1:22.583,1:22.465,1:21.707,8,24,2.0,2012,5
4695,maldonado,2012_5,1:23.380,1:22.105,1:22.285,1,1,15.0,2012,5
4696,alonso,2012_5,1:23.276,1:22.862,1:22.302,2,2,5.0,2012,5
4697,grosjean,2012_5,1:23.248,1:22.667,1:22.424,4,3,0.0,2012,5
4698,raikkonen,2012_5,1:23.406,1:22.856,1:22.487,3,4,0.0,2012,5
4699,perez,2012_5,1:24.261,1:22.773,1:22.533,20,5,9.0,2012,5
4700,rosberg,2012_5,1:23.370,1:22.882,1:23.005,7,6,7.0,2012,5
4701,vettel,2012_5,1:23.850,1:22.884,0,6,7,1.0,2012,5
4702,michael_schumacher,2012_5,1:23.757,1:22.904,0,24,8,6.0,2012,5
4703,kobayashi,2012_5,1:23.386,1:22.897,0,5,9,10.0,2012,5
4704,button,2012_5,1:23.510,1:22.944,0,9,10,3.0,2012,5
4705,webber,2012_5,1:23.592,1:22.977,0,11,11,4.0,2012,5
4706,resta,2012_5,1:23.852,1:23.125,0,14,12,12.0,2012,5
4707,hulkenberg,2012_5,1:23.720,1:23.177,0,10,13,0.0,2012,5
4708,vergne,2012_5,1:24.362,1:23.265,0,12,14,0.0,2012,5
4709,ricciardo,2012_5,1:23.906,1:23.442,0,13,15,0.0,2012,5
4710,massa,2012_5,1:23.886,1:23.444,0,15,16,22.0,2012,5
4711,bruno_senna,2012_5,1:24.981,0,0,23,17,0.0,2012,5
4712,petrov,2012_5,1:25.277,0,0,17,18,11.0,2012,5
4713,kovalainen,2012_5,1:25.507,0,0,16,19,23.0,2012,5
4714,pic,2012_5,1:26.582,0,0,21,20,0.0,2012,5
4715,glock,2012_5,1:27.032,0,0,18,21,19.0,2012,5
4716,rosa,2012_5,1:27.555,0,0,19,22,0.0,2012,5
4717,karthikeyan,2012_5,1:31.122,0,0,22,23,21.0,2012,5
4718,michael_schumacher,2012_6,1:15.873,1:15.062,1:14.301,19,6,22.0,2012,6
4719,webber,2012_6,1:16.013,1:15.035,1:14.381,1,1,4.0,2012,6
4720,rosberg,2012_6,1:15.900,1:15.022,1:14.448,2,2,11.0,2012,6
4721,hamilton,2012_6,1:16.063,1:15.166,1:14.583,5,3,6.0,2012,6
4722,grosjean,2012_6,1:15.718,1:15.219,1:14.639,24,4,0.0,2012,6
4723,alonso,2012_6,1:16.153,1:15.128,1:14.948,3,5,2.0,2012,6
4724,massa,2012_6,1:15.983,1:14.911,1:15.049,6,7,21.0,2012,6
4725,raikkonen,2012_6,1:15.889,1:15.322,1:15.199,9,8,0.0,2012,6
4726,maldonado,2012_6,1:16.017,1:15.026,1:15.245,23,24,18.0,2012,6
4727,vettel,2012_6,1:15.757,1:15.234,0,4,9,1.0,2012,6
4728,hulkenberg,2012_6,1:15.418,1:15.421,0,8,10,0.0,2012,6
4729,kobayashi,2012_6,1:15.648,1:15.508,0,21,11,5.0,2012,6
4730,button,2012_6,1:16.399,1:15.536,0,16,12,3.0,2012,6
4731,bruno_senna,2012_6,1:15.923,1:15.709,0,10,13,0.0,2012,6
4732,resta,2012_6,1:16.062,1:15.718,0,7,14,12.0,2012,6
4733,ricciardo,2012_6,1:16.360,1:15.878,0,17,15,0.0,2012,6
4734,vergne,2012_6,1:16.491,1:16.885,0,12,16,0.0,2012,6
4735,kovalainen,2012_6,1:16.538,0,0,13,17,14.0,2012,6
4736,petrov,2012_6,1:17.404,0,0,20,18,19.0,2012,6
4737,glock,2012_6,1:17.947,0,0,14,19,23.0,2012,6
4738,rosa,2012_6,1:18.096,0,0,22,20,0.0,2012,6
4739,pic,2012_6,1:18.476,0,0,18,21,0.0,2012,6
4740,karthikeyan,2012_6,1:19.310,0,0,15,22,17.0,2012,6
4741,vettel,2012_7,1:14.661,1:14.187,1:13.784,4,1,2.0,2012,7
4742,hamilton,2012_7,1:14.891,1:14.371,1:14.087,1,2,24.0,2012,7
4743,alonso,2012_7,1:14.916,1:14.314,1:14.151,5,3,22.0,2012,7
4744,webber,2012_7,1:14.956,1:14.479,1:14.346,7,4,3.0,2012,7
4745,rosberg,2012_7,1:15.098,1:14.568,1:14.411,6,5,11.0,2012,7
4746,massa,2012_7,1:15.194,1:14.641,1:14.465,10,6,6.0,2012,7
4747,grosjean,2012_7,1:15.163,1:14.627,1:14.645,2,7,0.0,2012,7
4748,resta,2012_7,1:15.019,1:14.639,1:14.705,11,8,18.0,2012,7
4749,michael_schumacher,2012_7,1:14.892,1:14.480,1:14.812,22,9,4.0,2012,7
4750,button,2012_7,1:14.799,1:14.680,1:15.182,16,10,1.0,2012,7
4751,kobayashi,2012_7,1:15.101,1:14.688,0,9,11,7.0,2012,7
4752,raikkonen,2012_7,1:14.995,1:14.734,0,8,12,0.0,2012,7
4753,hulkenberg,2012_7,1:15.106,1:14.748,0,12,13,0.0,2012,7
4754,ricciardo,2012_7,1:15.552,1:15.078,0,14,14,0.0,2012,7
4755,perez,2012_7,1:15.326,1:15.156,0,3,15,0.0,2012,7
4756,bruno_senna,2012_7,1:14.995,1:15.170,0,17,16,0.0,2012,7
4757,maldonado,2012_7,1:14.979,1:15.231,0,13,22,19.0,2012,7
4758,kovalainen,2012_7,1:16.263,0,0,18,17,23.0,2012,7
4759,petrov,2012_7,1:16.482,0,0,19,18,5.0,2012,7
4760,vergne,2012_7,1:16.602,0,0,15,19,0.0,2012,7
4761,rosa,2012_7,1:17.492,0,0,23,20,12.0,2012,7
4762,glock,2012_7,1:17.901,0,0,21,21,16.0,2012,7
4763,pic,2012_7,1:18.255,0,0,20,23,0.0,2012,7
4764,karthikeyan,2012_7,1:18.330,0,0,24,24,14.0,2012,7
4765,vettel,2012_8,1:39.626,1:38.530,1:38.086,21,1,1.0,2012,8
4766,hamilton,2012_8,1:39.169,1:38.616,1:38.410,19,2,4.0,2012,8
4767,maldonado,2012_8,1:38.825,1:38.570,1:38.475,12,3,18.0,2012,8
4768,grosjean,2012_8,1:39.530,1:38.489,1:38.505,20,4,0.0,2012,8
4769,raikkonen,2012_8,1:39.464,1:38.531,1:38.513,2,5,0.0,2012,8
4770,rosberg,2012_8,1:39.061,1:38.504,1:38.623,6,6,7.0,2012,8
4771,kobayashi,2012_8,1:39.651,1:38.703,1:38.741,22,7,16.0,2012,8
4772,hulkenberg,2012_8,1:39.009,1:38.689,1:38.752,5,8,0.0,2012,8
4773,button,2012_8,1:39.622,1:38.563,1:38.801,8,9,6.0,2012,8
4774,resta,2012_8,1:38.858,1:38.519,1:38.992,7,10,14.0,2012,8
4775,alonso,2012_8,1:39.409,1:38.707,0,1,11,2.0,2012,8
4776,michael_schumacher,2012_8,1:39.447,1:38.770,0,3,12,17.0,2012,8
4777,massa,2012_8,1:39.388,1:38.780,0,16,13,5.0,2012,8
4778,bruno_senna,2012_8,1:39.449,1:39.207,0,10,14,0.0,2012,8
4779,perez,2012_8,1:39.353,1:39.358,0,9,15,11.0,2012,8
4780,kovalainen,2012_8,1:40.087,1:40.295,0,14,16,19.0,2012,8
4781,ricciardo,2012_8,1:39.924,1:40.358,0,11,17,0.0,2012,8
4782,vergne,2012_8,1:40.203,0,0,23,18,0.0,2012,8
4783,webber,2012_8,1:40.395,0,0,4,19,3.0,2012,8
4784,petrov,2012_8,1:40.457,0,0,13,20,15.0,2012,8
4785,rosa,2012_8,1:42.171,0,0,17,21,0.0,2012,8
4786,karthikeyan,2012_8,1:42.527,0,0,18,22,24.0,2012,8
4787,pic,2012_8,1:42.675,0,0,15,23,0.0,2012,8
4788,alonso,2012_9,1:46.515,1:56.921,1:51.746,2,1,1.0,2012,9
4789,webber,2012_9,1:47.276,1:55.898,1:51.793,1,2,3.0,2012,9
4790,michael_schumacher,2012_9,1:46.571,1:55.799,1:52.020,7,3,9.0,2012,9
